STATE;STATENAME;ST_CASE;VE_TOTAL;VE_FORMS;PVH_INVL;PEDS;PERSONS;PERMVIT;PERNOTMVIT;COUNTY;COUNTYNAME;CITY;CITYNAME;DAY;DAYNAME;MONTH;MONTHNAME;YEAR;DAY_WEEK;DAY_WEEKNAME;HOUR;HOURNAME;MINUTE;MINUTENAME;NHS;NHSNAME;ROUTE;ROUTENAME;TWAY_ID;TWAY_ID2;RUR_URB;RUR_URBNAME;FUNC_SYS;FUNC_SYSNAME;RD_OWNER;RD_OWNERNAME;MILEPT;MILEPTNAME;LATITUDE;LATITUDENAME;LONGITUD;LONGITUDNAME;SP_JUR;SP_JURNAME;HARM_EV;HARM_EVNAME;MAN_COLL;MAN_COLLNAME;RELJCT1;RELJCT1NAME;RELJCT2;RELJCT2NAME;TYP_INT;TYP_INTNAME;WRK_ZONE;WRK_ZONENAME;REL_ROAD;REL_ROADNAME;LGT_COND;LGT_CONDNAME;WEATHER1;WEATHER1NAME;WEATHER2;WEATHER2NAME;WEATHER;WEATHERNAME;SCH_BUS;SCH_BUSNAME;RAIL;RAILNAME;NOT_HOUR;NOT_HOURNAME;NOT_MIN;NOT_MINNAME;ARR_HOUR;ARR_HOURNAME;ARR_MIN;ARR_MINNAME;HOSP_HR;HOSP_HRNAME;HOSP_MN;HOSP_MNNAME;CF1;CF1NAME;CF2;CF2NAME;CF3;CF3NAME;FATALS;DRUNK_DR
43;Puerto Rico;430088;2;2;0;0;3;3;0;72;PUERTO RICO (72);20;AGUADA;28;28;3;March;2018;4;Wednesday;9;9:00am-9:59am;22;22;1;This section IS ON the NHS;4;County Road;CR-110;;1;Rural;3;Principal Arterial - Other;2;County Highway Agency;249;249;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;6;Angle;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;99;Unknown;98;Unknown if Notified;99;Unknown EMS Scene Arrival Hour;98;Unknown if Arrived;99;Unknown;98;Unknown if Transported;0;None;0;None;0;None;1;0
43;Puerto Rico;430089;1;1;0;1;1;1;1;72;PUERTO RICO (72);760;PONCE;29;29;3;March;2018;5;Thursday;19;7:00pm-7:59pm;30;30;0;This section IS NOT on the NHS;4;County Road;CR-MAYOR CANTERAS ST;;2;Urban;5;Major Collector;2;County Highway Agency;0;None;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;8;Pedestrian;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;2;Dark - Not Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
43;Puerto Rico;430090;1;1;0;1;1;1;1;72;PUERTO RICO (72);700;NARANJITO;11;11;4;April;2018;4;Wednesday;22;10:00pm-10:59pm;0;0;1;This section IS ON the NHS;4;County Road;CR-5;;1;Rural;3;Principal Arterial - Other;2;County Highway Agency;242;242;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;8;Pedestrian;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;2;Dark - Not Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
43;Puerto Rico;430091;5;5;0;0;6;6;0;72;PUERTO RICO (72);760;PONCE;20;20;4;April;2018;6;Friday;12;12:00pm-12:59pm;30;30;1;This section IS ON the NHS;4;County Road;CR-10;;2;Urban;3;Principal Arterial - Other;2;County Highway Agency;178;178;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;6;Angle;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;99;Unknown;98;Unknown if Notified;99;Unknown EMS Scene Arrival Hour;98;Unknown if Arrived;99;Unknown;98;Unknown if Transported;0;None;0;None;0;None;1;0
43;Puerto Rico;430092;2;2;0;0;2;2;0;72;PUERTO RICO (72);740;PATILLAS;5;5;5;May;2018;7;Saturday;6;6:00am-6:59am;4;4;1;This section IS ON the NHS;4;County Road;CR-3;;1;Rural;3;Principal Arterial - Other;2;County Highway Agency;1192;1192;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;8;Sideswipe - Opposite Direction;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;99;Unknown;98;Unknown if Notified;99;Unknown EMS Scene Arrival Hour;98;Unknown if Arrived;99;Unknown;98;Unknown if Transported;0;None;0;None;0;None;1;1
43;Puerto Rico;430093;1;1;0;1;1;1;1;72;PUERTO RICO (72);170;CAGUAS;10;10;5;May;2018;5;Thursday;20;8:00pm-8:59pm;0;0;0;This section IS NOT on the NHS;4;County Road;CR-1;;2;Urban;5;Major Collector;2;County Highway Agency;482;482;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;8;Pedestrian;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;2;Dark - Not Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
43;Puerto Rico;430094;1;1;0;3;1;1;3;72;PUERTO RICO (72);760;PONCE;13;13;5;May;2018;1;Sunday;8;8:00am-8:59am;45;45;0;This section IS NOT on the NHS;4;County Road;CR-10;;2;Urban;3;Principal Arterial - Other;2;County Highway Agency;25;25;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;9;Pedalcyclist;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;2;On Shoulder;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;1
43;Puerto Rico;430095;1;1;0;0;1;1;0;72;PUERTO RICO (72);820;RIO GRANDE;13;13;5;May;2018;1;Sunday;19;7:00pm-7:59pm;16;16;1;This section IS ON the NHS;1;Interstate;I-3;;2;Urban;1;Interstate;1;State Highway Agency;278;278;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;25;Concrete Traffic Barrier;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;3;On Median;2;Dark - Not Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;19;7:00pm-7:59pm;16;16;19;7:00pm-7:59pm;25;25;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;1
43;Puerto Rico;430096;1;1;0;1;1;1;1;72;PUERTO RICO (72);520;JAYUYA;13;13;5;May;2018;1;Sunday;19;7:00pm-7:59pm;50;50;0;This section IS NOT on the NHS;4;County Road;CR-144;;2;Urban;6;Minor Collector;2;County Highway Agency;94;94;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;8;Pedestrian;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;2;Dark - Not Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
43;Puerto Rico;430097;3;3;0;0;4;4;0;72;PUERTO RICO (72);540;JUNCOS;20;20;5;May;2018;1;Sunday;2;2:00am-2:59am;40;40;1;This section IS ON the NHS;4;County Road;CR-30;;1;Rural;3;Principal Arterial - Other;2;County Highway Agency;164;164;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;1;Front-to-Rear;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;2;Dark - Not Lighted;2;Rain;0;No Additional Atmospheric Conditions;2;Rain;0;No;0;Not Applicable;2;2:00am-2:59am;50;50;3;3:00am-3:59am;10;10;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;1
43;Puerto Rico;430098;1;1;0;1;1;1;1;72;PUERTO RICO (72);170;CAGUAS;20;20;5;May;2018;1;Sunday;5;5:00am-5:59am;34;34;0;This section IS NOT on the NHS;4;County Road;CR-1;;1;Rural;5;Major Collector;2;County Highway Agency;482;482;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;8;Pedestrian;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;4;Dawn;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
43;Puerto Rico;430099;2;2;0;0;3;3;0;72;PUERTO RICO (72);170;CAGUAS;26;26;5;May;2018;7;Saturday;0;0:00am-0:59am;30;30;0;This section IS NOT on the NHS;4;County Road;CR-172;;2;Urban;3;Principal Arterial - Other;2;County Highway Agency;252;252;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;2;Front-to-Front;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;2;Dark - Not Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;99;Unknown;98;Unknown if Notified;99;Unknown EMS Scene Arrival Hour;98;Unknown if Arrived;99;Unknown;98;Unknown if Transported;0;None;0;None;0;None;2;1
43;Puerto Rico;430100;1;1;0;1;1;1;1;72;PUERTO RICO (72);930;SAN JUAN;26;26;5;May;2018;7;Saturday;23;11:00pm-11:59pm;20;20;1;This section IS ON the NHS;1;Interstate;I-26;;2;Urban;1;Interstate;1;State Highway Agency;46;46;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;8;Pedestrian;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;2;Dark - Not Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
43;Puerto Rico;430101;2;2;0;0;2;2;0;72;PUERTO RICO (72);170;CAGUAS;27;27;5;May;2018;1;Sunday;0;0:00am-0:59am;20;20;0;This section IS NOT on the NHS;4;County Road;CR-1;;1;Rural;5;Major Collector;2;County Highway Agency;475;475;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;2;Front-to-Front;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;3;Dark - Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;2
43;Puerto Rico;430102;1;1;0;1;1;1;1;72;PUERTO RICO (72);200;CAROLINA;16;16;1;January;2018;3;Tuesday;18;6:00pm-6:59pm;39;39;0;This section IS NOT on the NHS;4;County Road;CR-MONSERRATE AVE;;2;Urban;5;Major Collector;2;County Highway Agency;0;None;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;8;Pedestrian;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
43;Puerto Rico;430103;1;1;0;1;2;2;1;72;PUERTO RICO (72);360;DORADO;8;8;2;February;2018;5;Thursday;22;10:00pm-10:59pm;0;0;1;This section IS ON the NHS;1;Interstate;I-22;;1;Rural;1;Interstate;1;State Highway Agency;269;269;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;8;Pedestrian;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;2;Dark - Not Lighted;2;Rain;0;No Additional Atmospheric Conditions;2;Rain;0;No;0;Not Applicable;99;Unknown;98;Unknown if Notified;99;Unknown EMS Scene Arrival Hour;98;Unknown if Arrived;99;Unknown;98;Unknown if Transported;0;None;0;None;0;None;1;0
43;Puerto Rico;430104;2;2;0;0;3;3;0;72;PUERTO RICO (72);590;LAS PIEDRAS;18;18;2;February;2018;1;Sunday;0;0:00am-0:59am;47;47;0;This section IS NOT on the NHS;4;County Road;CR-183;;1;Rural;4;Minor Arterial;2;County Highway Agency;224;224;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;8;Sideswipe - Opposite Direction;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;3;Dark - Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;2
43;Puerto Rico;430105;2;2;0;0;3;3;0;72;PUERTO RICO (72);430;GUAYAMA;21;21;2;February;2018;4;Wednesday;14;2:00pm-2:59pm;0;0;0;This section IS NOT on the NHS;4;County Road;CR-179;;1;Rural;4;Minor Arterial;2;County Highway Agency;180;180;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;2;Front-to-Front;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;1;Daylight;2;Rain;0;No Additional Atmospheric Conditions;2;Rain;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;1
43;Puerto Rico;430106;3;3;0;0;4;4;0;72;PUERTO RICO (72);190;CANOVANAS, CANOVANAS;25;25;3;March;2018;1;Sunday;19;7:00pm-7:59pm;12;12;1;This section IS ON the NHS;1;Interstate;I-66;;1;Rural;1;Interstate;1;State Highway Agency;95;95;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;11;Live Animal;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;2;Dark - Not Lighted;2;Rain;0;No Additional Atmospheric Conditions;2;Rain;0;No;0;Not Applicable;19;7:00pm-7:59pm;12;12;19;7:00pm-7:59pm;20;20;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
43;Puerto Rico;430108;1;1;0;1;1;1;1;72;PUERTO RICO (72);1020;VEGA BAJA;24;24;4;April;2018;3;Tuesday;13;1:00pm-1:59pm;15;15;1;This section IS ON the NHS;4;County Road;CR-2;;2;Urban;3;Principal Arterial - Other;2;County Highway Agency;386;386;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;8;Pedestrian;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
43;Puerto Rico;430109;2;2;0;0;5;5;0;72;PUERTO RICO (72);590;LAS PIEDRAS;12;12;5;May;2018;7;Saturday;6;6:00am-6:59am;40;40;1;This section IS ON the NHS;4;County Road;CR-30;;1;Rural;3;Principal Arterial - Other;2;County Highway Agency;192;192;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;25;Concrete Traffic Barrier;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;3;On Median;1;Daylight;2;Rain;0;No Additional Atmospheric Conditions;2;Rain;0;No;0;Not Applicable;99;Unknown;98;Unknown if Notified;99;Unknown EMS Scene Arrival Hour;98;Unknown if Arrived;99;Unknown;98;Unknown if Transported;0;None;0;None;0;None;1;0
43;Puerto Rico;430110;1;1;0;1;1;1;1;72;PUERTO RICO (72);690;NAGUABO;19;19;5;May;2018;7;Saturday;19;7:00pm-7:59pm;15;15;0;This section IS NOT on the NHS;4;County Road;CR-31;;1;Rural;4;Minor Arterial;2;County Highway Agency;13;13;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;8;Pedestrian;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;2;Dark - Not Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
43;Puerto Rico;430111;1;1;0;1;1;1;1;72;PUERTO RICO (72);530;JUANA DIAZ;2;2;6;June;2018;7;Saturday;1;1:00am-1:59am;46;46;0;This section IS NOT on the NHS;4;County Road;CR-552;;1;Rural;6;Minor Collector;2;County Highway Agency;20;20;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;8;Pedestrian;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;2;Dark - Not Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
43;Puerto Rico;430112;2;2;0;0;5;5;0;72;PUERTO RICO (72);760;PONCE;3;3;6;June;2018;1;Sunday;2;2:00am-2:59am;22;22;0;This section IS NOT on the NHS;4;County Road;CR-123;;1;Rural;4;Minor Arterial;2;County Highway Agency;79;79;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;2;Front-to-Front;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;2;Dark - Not Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;99;Unknown;98;Unknown if Notified;99;Unknown EMS Scene Arrival Hour;98;Unknown if Arrived;99;Unknown;98;Unknown if Transported;0;None;0;None;0;None;1;1
43;Puerto Rico;430113;1;1;0;1;1;1;1;72;PUERTO RICO (72);930;SAN JUAN;4;4;6;June;2018;2;Monday;4;4:00am-4:59am;47;47;0;This section IS NOT on the NHS;4;County Road;CR-LABRA ST;;2;Urban;5;Major Collector;2;County Highway Agency;0;None;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;8;Pedestrian;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;2;Dark - Not Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
43;Puerto Rico;430114;1;1;0;0;1;1;0;72;PUERTO RICO (72);140;BAYAMON, BAYAMON;4;4;6;June;2018;2;Monday;10;10:00am-10:59am;0;0;0;This section IS NOT on the NHS;4;County Road;CR-BETANCES AVE;;2;Urban;5;Major Collector;2;County Highway Agency;0;None;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;30;Utility Pole/Light Support;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;4;On Roadside;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;1
43;Puerto Rico;430115;1;1;0;1;1;1;1;72;PUERTO RICO (72);1040;VILLALBA;6;6;6;June;2018;4;Wednesday;19;7:00pm-7:59pm;20;20;1;This section IS ON the NHS;4;County Road;CR-149;;1;Rural;3;Principal Arterial - Other;2;County Highway Agency;560;560;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;8;Pedestrian;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;2;Dark - Not Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
43;Puerto Rico;430116;1;1;0;0;2;2;0;72;PUERTO RICO (72);130;BARRANQUITAS;7;7;6;June;2018;5;Thursday;9;9:00am-9:59am;45;45;0;This section IS NOT on the NHS;4;County Road;CR-152;;1;Rural;4;Minor Arterial;2;County Highway Agency;6;6;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;30;Utility Pole/Light Support;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;4;On Roadside;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;9;9:00am-9:59am;50;50;9;9:00am-9:59am;58;58;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
43;Puerto Rico;430117;1;1;0;0;1;1;0;72;PUERTO RICO (72);40;AGUAS BUENAS;11;11;6;June;2018;2;Monday;13;1:00pm-1:59pm;40;40;0;This section IS NOT on the NHS;4;County Road;CR-173;;1;Rural;4;Minor Arterial;2;County Highway Agency;214;214;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;30;Utility Pole/Light Support;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;4;On Roadside;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
43;Puerto Rico;430118;1;1;0;1;1;1;1;72;PUERTO RICO (72);930;SAN JUAN;12;12;6;June;2018;3;Tuesday;19;7:00pm-7:59pm;0;0;1;This section IS ON the NHS;4;County Road;CR-177;;2;Urban;3;Principal Arterial - Other;2;County Highway Agency;65;65;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;8;Pedestrian;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;2;Dark - Not Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;19;7:00pm-7:59pm;50;50;20;8:00pm-8:59pm;0;0;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
43;Puerto Rico;430119;1;1;0;1;1;1;1;72;PUERTO RICO (72);650;MAYAGUEZ;13;13;6;June;2018;4;Wednesday;5;5:00am-5:59am;50;50;1;This section IS ON the NHS;1;Interstate;I-2;;2;Urban;1;Interstate;1;State Highway Agency;1557;1557;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;8;Pedestrian;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;2;Dark - Not Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;1
43;Puerto Rico;430120;1;1;0;0;1;1;0;72;PUERTO RICO (72);280;CIDRA;14;14;6;June;2018;5;Thursday;21;9:00pm-9:59pm;13;13;0;This section IS NOT on the NHS;4;County Road;CR-787;;1;Rural;4;Minor Arterial;2;County Highway Agency;10;10;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;35;Embankment;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;4;On Roadside;3;Dark - Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;1
43;Puerto Rico;430121;2;2;0;0;2;2;0;72;PUERTO RICO (72);540;JUNCOS;15;15;6;June;2018;6;Friday;3;3:00am-3:59am;3;3;1;This section IS ON the NHS;4;County Road;CR-30;;2;Urban;3;Principal Arterial - Other;2;County Highway Agency;125;125;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;1;Front-to-Rear;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;2;Dark - Not Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;1
43;Puerto Rico;430122;2;2;0;0;2;2;0;72;PUERTO RICO (72);500;HUMACAO;16;16;6;June;2018;7;Saturday;0;0:00am-0:59am;10;10;0;This section IS NOT on the NHS;4;County Road;CR-NICANOR VAZQUEZ AVE;;1;Rural;6;Minor Collector;2;County Highway Agency;0;None;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;2;Front-to-Front;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;2;Dark - Not Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;1
